datetime,air_temperature,operation_mode,number_of_rods,sonic_pressure,rotation_pressure,pullup_pressure,pulldown_pressure,inclination_x,inclination_y,flushing_pressure,flushing_debit,depth,depth_raw,sonic_speed,rotation_speed,G_force_z,G_force_x,G_force_y,sonic_frequency,torque,penetration_speed,qc,fs,fs_sqrt
35:38.4,18.2,1,1,170.425,93.9,27.85,5.425,-0.5,1.8,0.012,37.05,1.19,1.19,8532.51,51.36,11.3944,7.26044,4.10992,142.20850000000002,1474.23,2.510460251046028,1.24,38.82,6.230569797378085
35:38.6,18.2,1,1,169.725,93.1,27.875,5.4,0.9,1.8,0.019,37.05,1.2,1.2,8532.51,51.36,11.3944,7.26044,4.10992,142.20850000000002,1461.6699999999998,3.07692307692308,1.0,41.52,6.443601477434805
35:38.9,18.2,1,1,170.775,95.075,26.825,5.4,0.9,1.5,0.019,38.981,1.21,1.21,8631.87,51.36,11.3944,7.26044,4.10992,143.86450000000002,1492.6775,2.033898305084748,0.75,42.58,6.52533524043018
35:39.2,18.2,1,1,170.825,95.15,27.95,5.4,0.9,1.5,0.019,38.981,1.22,1.22,8573.71,51.36,11.3944,7.26044,4.10992,142.89516666666665,1493.855,2.3076923076923097,0.65,39.92,6.318227599572526
35:39.3,18.2,1,1,166.85,94.725,27.975,5.375,-0.9,1.5,0.019,38.981,1.23,1.23,8573.71,51.41,11.3944,7.26044,4.10992,142.89516666666665,1487.1825,3.8216560509554176,0.61,40.68,6.37808748764079
35:39.6,18.2,1,1,166.225,94.6,28.825,5.4,-0.9,0.0,0.019,44.231,1.24,1.24,8573.71,51.41,11.3944,7.26044,4.10992,142.89516666666665,1485.2199999999998,2.127659574468088,0.6,40.58,6.370243323453194
35:39.8,18.2,1,1,172.5,94.2,28.85,5.375,-0.9,0.0,0.019,44.231,1.25,1.25,8526.72,51.37,11.3944,7.26044,4.10992,142.112,1478.94,3.061224489795921,0.63,39.52,6.286493458200685
35:40.0,18.2,1,1,173.65,93.65,29.525,5.425,-0.9,0.0,0.019,44.231,1.26,1.26,8526.72,51.37,11.3944,7.26044,4.10992,142.112,1470.305,3.04568527918782,0.6,38.78,6.227358990776106
35:40.3,18.2,1,1,176.525,91.975,30.675,5.375,0.3,1.1,0.025,50.812,1.27,1.27,8475.74,51.32,11.3944,7.26044,4.10992,141.26233333333332,1444.0075,2.0134228187919483,0.57,37.92,6.157921727336261
35:40.5,18.2,1,1,168.45,92.55,29.925,5.4,0.3,1.1,0.025,50.812,1.28,1.28,8475.74,51.32,11.3944,7.26044,4.10992,141.26233333333332,1453.035,2.970297029702973,0.56,36.4,6.0332412515993425
35:40.7,18.3,1,1,165.675,92.95,30.45,5.375,0.3,1.1,0.025,50.812,1.29,1.29,8505.15,44.04,11.3944,7.26044,4.10992,141.7525,1459.315,2.7777777777777803,0.56,33.1,5.75325994545701
35:41.0,18.2,1,1,168.85,93.35,31.325,5.4,0.7,1.1,0.025,50.812,1.3,1.3,8505.15,44.04,11.3944,7.26044,4.10992,141.7525,1465.5949999999998,2.479338842975209,0.46,30.6,5.531726674375733
35:41.1,18.2,1,1,169.3,93.275,30.825,5.375,0.7,1.8,0.025,36.394,1.31,1.31,8505.15,44.04,11.3944,7.26044,4.10992,141.7525,1464.4175,3.658536585365857,0.42,32.04,5.660388679233963
35:41.3,18.2,1,1,169.8,93.65,31.025,5.375,0.7,1.8,0.025,36.394,1.32,1.32,8557.15,43.94,11.3944,7.26044,4.10992,142.61916666666667,1470.305,3.061224489795921,0.4,31.32,5.596427431853289
35:41.6,18.2,1,1,170.4,94.375,30.85,5.4,0.7,1.8,0.025,36.394,1.33,1.33,8557.15,43.94,11.3944,7.26044,4.10992,142.61916666666667,1481.6875,2.1739130434782625,0.39,29.72,5.451605268175604
35:41.8,18.2,1,1,170.95,94.8,30.7,5.4,-1.1,1.8,0.019,36.394,1.34,1.34,8508.94,43.97,11.3944,7.26044,4.10992,141.8156666666667,1488.36,2.985074626865674,0.38,28.36,5.325410782277739
35:42.0,18.2,1,1,170.475,94.575,30.8,5.35,-1.1,0.1,0.019,39.506,1.35,1.35,8508.94,43.97,11.3944,7.26044,4.10992,141.8156666666667,1484.8275,2.926829268292685,0.37,27.08,5.203844732503075
35:42.2,18.2,1,1,170.7,94.675,30.275,5.375,-1.1,0.1,0.019,39.506,1.36,1.36,8532.38,44.02,11.3944,7.26044,4.10992,142.20633333333333,1486.3974999999998,2.7777777777777803,0.37,27.6,5.253570214625479
35:42.5,18.2,1,1,170.95,97.275,29.7,5.35,1.6,0.1,0.025,39.506,1.37,1.37,8532.38,44.02,11.3944,7.26044,4.10992,142.20633333333333,1527.2175,2.142857142857145,0.37,25.6,5.059644256269407
35:42.7,18.2,1,1,170.4,97.525,30.3,5.375,1.6,1.4,0.025,49.875,1.38,1.38,8581.38,43.99,11.3944,7.26044,4.10992,143.023,1531.1425,3.045685279187752,0.38,25.44,5.043808085167397
35:43.0,18.2,1,1,169.4,98.175,30.775,5.35,1.6,1.4,0.025,49.875,1.39,1.39,8581.38,43.99,11.3944,7.26044,4.10992,143.023,1541.3475,2.510460251046028,0.39,24.94,4.993996395673509
35:43.3,18.2,1,1,170.625,98.15,30.3,5.35,1.4,1.4,0.025,49.875,1.4,1.4,8613.98,51.37,11.4313,6.31191,4.10992,143.56633333333332,1540.955,1.980198019801982,0.4,25.16,5.015974481593781
35:43.4,18.2,1,1,170.6,97.75,30.5,5.35,1.4,1.9,0.025,49.875,1.41,1.41,8613.98,51.37,11.4313,6.31191,4.10992,143.56633333333332,1534.675,3.4682080924855523,0.43,25.16,5.015974481593781
35:43.7,18.2,1,1,169.625,97.05,31.1,5.325,1.4,1.9,0.025,44.044,1.42,1.42,8613.98,51.37,11.4313,6.31191,4.10992,143.56633333333332,1523.685,2.325581395348839,0.46,25.08,5.0079936102195655
35:44.0,18.2,1,1,169.7,96.75,31.95,5.35,1.2,1.9,0.025,44.044,1.44,1.44,8570.48,51.29,11.4313,6.31191,4.10992,142.84133333333332,1518.975,3.3149171270718263,0.47,25.16,5.015974481593781
35:44.2,18.2,1,1,170.4,96.8,32.05,5.35,1.2,1.4,0.025,44.044,1.45,1.45,8537.78,51.31,11.4313,6.31191,4.10992,142.29633333333334,1519.76,3.061224489795921,0.47,24.8,4.979959839195493
35:44.5,18.2,1,1,170.375,96.65,31.8,5.375,1.2,1.4,0.025,39.3,1.46,1.46,8537.78,51.31,11.4313,6.31191,4.10992,142.29633333333334,1517.405,2.510460251046028,0.51,29.8,5.458937625582473
35:44.7,18.2,1,1,170.15,96.35,31.8,5.35,1.2,1.4,0.025,39.3,1.47,1.47,8537.78,51.31,11.4313,6.31191,4.10992,142.29633333333334,1512.695,2.970297029702973,0.49,30.32,5.506359959174482
35:44.9,18.2,1,1,169.3,96.325,31.85,5.325,1.1,1.4,0.025,39.3,1.48,1.48,8533.11,51.23,11.4313,6.31191,4.10992,142.2185,1512.3025,3.48837209302326,0.48,30.04,5.4808758424178885
35:45.1,18.2,1,1,170.225,96.675,32.0,5.35,1.1,1.4,0.031,47.569,1.49,1.49,8533.11,51.23,11.4313,6.31191,4.10992,142.2185,1517.7975,2.380952380952383,0.47,30.2,5.495452665613635
35:45.3,18.2,1,1,170.35,97.375,32.075,5.325,1.1,1.4,0.031,47.569,1.5,1.5,8535.91,51.31,11.4313,6.31191,4.10992,142.26516666666666,1528.7875,3.84615384615385,0.46,30.3,5.504543577809154
35:45.5,18.2,1,1,169.9,98.175,32.2,5.3,1.1,1.4,0.031,47.569,1.51,1.51,8535.91,51.31,11.4313,6.31191,4.10992,142.26516666666666,1541.3475,3.061224489795921,0.45,29.52,5.43323108288245
35:45.7,18.2,1,1,169.275,98.3,32.1,5.3,1.4,1.4,0.031,47.569,1.52,1.52,8535.91,51.31,11.4313,6.31191,4.10992,142.26516666666666,1543.31,3.0150753768844245,0.45,30.26,5.500909015790027
35:45.9,18.3,1,1,169.225,97.65,31.85,5.35,1.4,1.2,0.025,44.175,1.53,1.53,8514.17,51.36,11.4313,6.31191,4.10992,141.90283333333335,1533.105,2.1582733812949657,0.46,30.78,5.547972602672079
35:46.1,18.3,1,1,169.225,96.95,32.275,5.3,1.4,1.2,0.025,44.175,1.54,1.54,8514.17,51.36,11.4313,6.31191,4.10992,141.90283333333335,1522.115,3.773584905660381,0.47,32.3,5.683308895353129
35:46.3,18.3,1,1,169.55,96.6,32.35,5.325,1.4,1.2,0.025,44.175,1.55,1.55,8495.73,43.63,11.4313,6.31191,4.10992,141.5955,1516.62,2.739726027397263,0.49,34.06,5.8360945845659495
35:46.6,18.2,1,1,168.85,96.4,31.975,5.35,1.2,1.2,0.031,44.175,1.56,1.56,8495.73,43.63,11.4313,6.31191,4.10992,141.5955,1513.48,2.150537634408604,0.5,36.5,6.041522986797286
35:46.8,18.2,1,1,168.725,97.225,31.775,5.35,1.2,1.3,0.031,42.281,1.57,1.57,8599.68,44.05,11.4313,6.31191,4.10992,143.328,1526.4325,3.797468354430383,0.53,37.42,6.117188896870849
35:47.0,18.3,1,1,168.525,97.85,31.875,5.3,1.2,1.3,0.031,42.281,1.58,1.58,8599.68,44.05,11.4313,6.31191,4.10992,143.328,1536.245,2.690582959641258,0.56,37.48,6.1220911460055865
35:47.2,18.3,1,1,169.325,97.65,31.2,5.35,1.2,1.3,0.031,42.281,1.59,1.59,8580.56,44.14,11.4313,6.31191,4.10992,143.00933333333333,1533.105,2.5531914893617045,0.56,37.46,6.120457499239742
35:47.5,18.3,1,1,146.975,97.275,38.4,5.325,1.4,0.5,0.031,44.344,1.6,1.6,8580.56,44.14,11.4313,6.31191,4.10992,143.00933333333333,1527.2175,1.7804154302670638,0.56,38.0,6.164414002968976
40:18.1,19.5,1,1,158.625,66.65,20.8,13.1,0.6,0.5,0.406,0.337,1.61,1.61,6892.81,29.35,0.481152,0.518584,0.509663,114.88016666666668,1046.405,0.002217746,0.57,37.92,6.157921727336261
40:18.2,19.5,1,1,160.1,66.7,20.575,13.1,0.6,0.5,0.406,0.337,1.62,1.62,7411.46,29.35,0.481152,0.518584,0.509663,123.52433333333332,1047.19,6.593406593406599,0.6,36.64,6.053098380168622
40:18.2,19.5,1,1,161.375,67.5,20.475,13.1,0.6,0.8,0.406,0.337,1.63,1.63,7411.46,22.1,0.481152,0.518584,0.509663,123.52433333333332,1059.75,14.99999999999968,0.62,35.74,5.97829407105405
40:18.4,19.5,1,1,163.425,66.65,20.15,13.225,0.6,0.8,0.406,0.337,1.64,1.64,7411.46,22.1,0.481152,0.518584,0.509663,123.52433333333332,1046.405,4.615384615384619,0.62,36.24,6.019966777316965
40:18.4,19.5,1,1,163.95,63.325,20.25,13.225,0.6,0.8,0.406,0.337,1.65,1.65,7411.46,22.1,0.481152,0.518584,0.509663,123.52433333333332,994.2025,16.666666666666682,0.62,36.52,6.043177971895251
40:18.5,19.5,1,1,164.45,62.325,20.0,13.3,0.6,0.8,0.406,0.337,1.67,1.67,7411.46,22.1,0.481152,0.518584,0.509663,123.52433333333332,978.5025,14.285714285714295,0.65,36.96,6.079473661428265
40:18.6,19.5,1,1,164.275,63.6,19.975,13.35,0.6,0.8,0.406,0.337,1.68,1.68,7411.46,22.1,0.481152,0.518584,0.509663,123.52433333333332,998.52,6.250000000000005,0.64,37.76,6.144916598294887
40:18.6,19.5,1,1,163.475,64.6,19.975,13.375,0.6,0.8,0.406,0.337,1.69,1.69,7411.46,22.1,0.481152,0.518584,0.509663,123.52433333333332,1014.22,7.594936708860766,0.61,38.46,6.201612693485462
40:18.7,19.5,1,1,163.0,65.0,19.975,13.375,0.6,0.8,0.406,0.337,1.7,1.7,8063.28,22.1,0.481152,0.518584,0.509663,134.388,1020.5,15.000000000000012,0.57,39.2,6.260990336999411
40:18.8,19.5,1,1,162.575,65.125,20.075,13.375,0.6,0.8,0.406,0.337,1.71,1.71,8063.28,22.0,0.481152,0.518584,0.509663,134.388,1022.4625,7.594936708860766,0.56,40.88,6.393746945258313
40:18.8,19.5,1,1,162.35,65.275,20.075,13.375,0.6,0.8,0.406,0.337,1.72,1.72,8063.28,22.0,0.481152,0.518584,0.509663,134.388,1024.8175,15.384615384615396,0.55,41.9,6.473020933072903
40:18.9,19.5,1,1,162.175,65.225,20.2,13.35,0.6,0.8,0.406,0.337,1.73,1.73,8063.28,22.0,0.481152,0.518584,0.509663,134.388,1024.0324999999998,6.976744186046519,0.54,42.68,6.53299318842443
40:19.0,19.5,1,1,161.95,69.575,20.2,13.35,0.6,0.8,0.406,0.337,1.74,1.74,8063.28,22.0,0.481152,0.518584,0.509663,134.388,1092.3275,7.407407407407414,0.53,42.42,6.513063795173513
40:19.1,19.5,1,1,160.675,75.925,20.6,13.375,0.6,0.8,0.406,0.337,1.75,1.75,8063.28,22.0,0.481152,0.518584,0.509663,134.388,1192.0224999999998,7.692307692307699,0.53,42.86,6.5467549213331635
40:19.1,19.5,1,1,159.625,75.925,20.75,13.3,0.6,0.8,0.406,0.337,1.76,1.76,8063.28,22.0,0.481152,0.518584,0.509663,134.388,1192.0224999999998,15.000000000000012,0.53,43.28,6.5787536813594105
40:19.2,19.5,1,1,158.45,71.25,20.85,13.25,0.6,0.8,0.406,0.337,1.77,1.77,8063.28,22.0,0.481152,0.518584,0.509663,134.388,1118.625,7.692307692307699,0.52,44.08,6.6392770690791325
40:19.2,19.5,1,1,158.175,63.3,21.1,13.2,0.6,0.8,0.406,0.337,1.78,1.78,8396.08,29.4,0.481152,0.518584,0.509663,139.93466666666666,993.81,7.692307692307699,0.51,44.54,6.673829485385434
40:19.3,19.5,1,1,158.175,63.3,21.1,13.175,0.6,0.8,0.406,0.337,1.79,1.79,8396.08,29.4,0.481152,0.518584,0.509663,139.93466666666666,993.81,15.000000000000012,0.5,45.4,6.7379522111692065
40:19.3,19.5,1,1,159.45,60.275,20.95,13.1,0.6,0.8,0.406,0.337,1.8,1.8,8396.08,29.4,0.481152,0.518584,0.509663,139.93466666666666,946.3175,15.384615384615396,0.49,45.54,6.748333127521195
40:19.4,19.5,1,1,163.0,60.075,20.875,13.075,0.6,0.8,0.406,0.337,1.81,1.81,8396.08,29.4,0.481152,0.518584,0.509663,139.93466666666666,943.1775,6.666666666666673,0.48,45.36,6.734983296193095
40:19.5,19.5,1,1,164.3,60.075,21.05,13.075,0.6,0.8,0.394,0.337,1.82,1.82,8396.08,29.4,0.481152,0.518584,0.509663,139.93466666666666,943.1775,11.11111111111112,0.47,44.12,6.642288762166245
40:19.5,19.5,1,1,163.9,71.725,22.325,12.975,0.6,0.8,0.394,0.337,1.83,1.83,8396.08,29.4,0.481152,0.518584,0.509663,139.93466666666666,1126.0824999999998,7.792207792207799,0.46,43.08,6.563535632568776
40:19.6,19.5,1,1,163.9,75.775,22.9,12.9,0.6,0.8,0.394,0.337,1.84,1.84,8396.08,29.4,0.481152,0.518584,0.509663,139.93466666666666,1189.6675,15.384615384615396,0.44,40.12,6.334035048845246
40:19.7,19.5,1,1,159.475,80.875,23.25,12.8,1.0,0.8,0.394,0.337,1.85,1.85,8347.63,29.4,0.481152,0.518584,0.509663,139.12716666666665,1269.7375,5.217391304347831,0.43,39.24,6.26418390534633
40:19.7,19.5,1,1,154.575,82.425,23.6,12.625,1.0,0.8,0.394,0.337,1.87,1.87,8347.63,22.04,0.481152,0.518584,0.509663,139.12716666666665,1294.0725,30.769230769230795,0.39,37.44,6.118823416311342
40:19.8,19.5,1,1,153.275,82.1,23.5,12.5,1.0,0.0,0.394,0.337,1.88,1.88,8347.63,22.04,0.481152,0.518584,0.509663,139.12716666666665,1288.9699999999998,7.5,0.38,36.46,6.038211655780211
40:19.9,19.5,1,1,153.45,77.8,23.275,12.5,1.0,0.0,0.394,0.337,1.89,1.89,8347.63,22.04,0.481152,0.518584,0.509663,139.12716666666665,1221.4599999999998,15.78947368421054,0.37,35.98,5.998333101787529
40:19.9,19.5,1,1,155.35,75.55,21.825,12.45,1.0,0.0,0.394,0.337,1.9,1.9,8347.63,22.04,0.481152,0.518584,0.509663,139.12716666666665,1186.135,7.594936708860766,0.37,35.34,5.94474557908074
40:20.0,19.5,1,1,158.725,74.125,21.825,12.475,1.0,0.0,0.394,0.337,1.91,1.91,8347.63,22.04,0.481152,0.518584,0.509663,139.12716666666665,1163.7625,13.953488372093036,0.37,34.14,5.842944463196617
40:20.1,19.5,1,1,162.85,74.2,21.275,12.5,1.0,0.0,0.394,0.337,1.92,1.92,8347.63,22.04,0.481152,0.518584,0.509663,139.12716666666665,1164.94,7.894736842,0.36,33.48,5.786190456595773
40:20.1,19.5,1,1,168.45,76.05,21.525,12.525,1.0,0.0,0.394,0.337,1.93,1.93,8347.63,22.04,0.481152,0.518584,0.509663,139.12716666666665,1193.985,7.692307692307699,0.35,39.38,6.275348595894893
40:20.2,19.5,1,1,169.1,77.15,21.75,12.5,1.0,0.0,0.394,0.337,1.94,1.94,8333.55,29.42,0.482042,0.520911,0.513063,138.89249999999998,1211.255,7.594936708860766,0.41,39.14,6.256196927846821
40:20.3,19.5,1,1,168.175,78.825,22.125,12.5,1.0,0.0,0.388,0.337,1.95,1.95,8333.55,29.42,0.482042,0.520911,0.513063,138.89249999999998,1237.5525,15.000000000000012,0.4,38.06,6.1692787260748725
40:20.3,19.5,1,1,166.0,80.35,22.125,12.5,1.0,0.0,0.388,0.337,1.96,1.96,8333.55,29.42,0.482042,0.520911,0.513063,138.89249999999998,1261.495,15.78947368421054,0.37,37.86,6.153048025166064
40:20.4,19.5,1,1,160.05,81.45,22.575,12.45,1.0,0.0,0.388,0.337,1.97,1.97,8333.55,29.42,0.482042,0.520911,0.513063,138.89249999999998,1278.765,7.594936708860766,0.37,37.5,6.123724356957945
40:20.4,19.5,1,1,160.05,82.125,22.625,12.4,1.0,0.0,0.388,0.337,1.98,1.98,8333.55,29.42,0.482042,0.520911,0.513063,138.89249999999998,1289.3625,15.384615384615396,0.37,37.66,6.136774397026503
40:20.5,19.5,1,1,155.15,83.8,22.8,12.4,-0.3,0.0,0.388,0.337,1.99,1.99,8333.55,29.42,0.482042,0.520911,0.513063,138.89249999999998,1315.66,7.407407407407414,0.37,38.12,6.174139616173252
40:20.6,19.5,1,1,153.2,84.925,23.125,12.35,-0.3,0.0,0.388,0.337,2.0,2.0,8333.55,29.42,0.482042,0.520911,0.513063,138.89249999999998,1333.3225,7.594936708860766,0.37,38.98,6.243396511515186
40:20.6,19.5,1,1,153.2,85.775,23.425,12.35,-0.3,0.0,0.388,0.337,2.01,2.01,8333.55,29.42,0.482042,0.520911,0.513063,138.89249999999998,1346.6675,15.384615384615056,0.37,39.5,6.284902544988268
40:20.7,19.5,1,1,153.875,86.05,23.8,12.25,-0.3,0.8,0.388,0.337,2.02,2.02,8320.53,29.42,0.482042,0.520911,0.513063,138.6755,1350.985,7.692307692,0.37,39.64,6.2960304954788775
40:20.7,19.5,1,1,154.85,86.05,23.95,12.2,-0.3,0.8,0.388,0.337,2.03,2.03,8320.53,36.74,0.482042,0.520911,0.513063,138.6755,1350.985,14.99999999999968,0.37,39.48,6.2833112289620034
40:20.8,19.5,1,1,155.975,86.075,23.85,12.15,-0.3,0.8,0.388,0.337,2.04,2.04,8320.53,36.74,0.482042,0.520911,0.513063,138.6755,1351.3775,15.38461538461574,0.37,39.72,6.302380502635492
40:20.8,19.5,1,1,155.975,85.925,24.0,12.125,-0.3,0.8,0.388,0.337,2.05,2.05,8320.53,36.74,0.482042,0.520911,0.513063,138.6755,1349.0224999999998,15.384615384615056,0.36,40.3,6.348228099241551
40:20.9,19.5,1,1,157.9,85.075,24.175,12.1,-0.3,0.8,0.388,0.337,2.06,2.06,8320.53,36.74,0.482042,0.520911,0.513063,138.6755,1335.6775,7.228915662650769,0.36,41.04,6.406246951218787
40:20.9,19.5,1,1,158.4,85.075,24.2,12.025,-0.3,0.8,0.388,0.337,2.07,2.07,8320.53,36.74,0.482042,0.520911,0.513063,138.6755,1335.6775,14.99999999999968,0.35,42.1,6.488451279003334
40:21.0,19.5,1,1,158.5,84.3,24.2,11.95,-0.3,0.8,0.406,0.337,2.08,2.08,8320.53,36.74,0.482042,0.520911,0.513063,138.6755,1323.51,7.058823529411927,0.34,43.18,6.571149062378664
40:21.1,19.5,1,1,158.1,84.125,24.45,11.95,-0.3,0.8,0.406,0.337,2.09,2.09,8320.53,36.74,0.482042,0.520911,0.513063,138.6755,1320.7625,8.108108108107936,0.34,44.16,6.6452990903344595
40:21.1,19.5,1,1,158.1,83.95,24.45,11.9,-0.3,0.8,0.406,0.337,2.1,2.1,8320.53,36.74,0.482042,0.520911,0.513063,138.6755,1318.015,26.086956521739733,0.34,44.32,6.6573267908372955
40:21.2,19.5,1,1,157.375,83.975,24.35,11.9,-0.3,0.8,0.406,0.337,2.11,2.11,8369.98,36.74,0.482042,0.520911,0.513063,139.49966666666666,1318.4074999999998,7.594936708860597,0.36,44.3,6.6558245169174945
40:21.2,19.5,1,1,157.375,84.05,24.375,11.9,-0.3,0.8,0.406,0.337,2.12,2.12,8369.98,43.94,0.482042,0.520911,0.513063,139.49966666666666,1319.5849999999998,15.38461538461574,0.36,43.94,6.62872536767062
40:21.3,19.5,1,1,156.825,84.65,24.325,11.85,-0.1,0.8,0.406,0.337,2.13,2.13,8369.98,43.94,0.482042,0.520911,0.513063,139.49966666666666,1329.005,7.5,0.36,43.64,6.606057825965498
40:21.3,19.5,1,1,156.65,84.65,24.225,11.8,-0.1,0.8,0.406,0.337,2.14,2.14,8369.98,43.94,0.482042,0.520911,0.513063,139.49966666666666,1329.005,15.000000000000346,0.37,43.64,6.606057825965498
40:21.4,19.5,1,1,156.625,85.2,24.2,11.825,-0.1,0.8,0.406,0.337,2.15,2.15,8369.98,43.94,0.482042,0.520911,0.513063,139.49966666666666,1337.64,12.499999999999734,0.37,43.34,6.583312236253116
40:21.5,19.5,1,1,156.8,86.325,24.05,11.8,-0.1,0.6,0.406,0.337,2.16,2.16,8369.98,43.94,0.482042,0.520911,0.513063,139.49966666666666,1355.3025,7.792207792207972,0.37,43.36,6.584831053261731
40:21.6,19.5,1,1,157.45,86.8,23.7,11.85,-0.1,0.6,0.406,0.337,2.17,2.17,8369.98,43.94,0.482042,0.520911,0.513063,139.49966666666666,1362.76,7.594936708860597,0.37,43.3,6.58027355054484
40:21.6,19.5,1,1,157.45,87.225,23.675,11.875,-0.1,0.6,0.406,0.337,2.18,2.18,8369.98,43.94,0.482042,0.520911,0.513063,139.49966666666666,1369.4325,15.789473684210892,0.37,43.62,6.604543890383347
40:21.6,19.5,1,1,157.725,87.6,23.675,11.9,-0.1,0.6,0.406,0.337,2.19,2.19,8369.98,43.94,0.482042,0.520911,0.513063,139.49966666666666,1375.32,14.634146341463104,0.37,43.8,6.618156843109719
40:21.7,19.5,1,1,158.05,88.075,23.6,11.9,-0.1,0.6,0.406,0.337,2.2,2.2,8301.92,44.0,0.482042,0.520911,0.513063,138.36533333333333,1382.7775,7.594936708860935,0.37,44.04,6.636264009214823
40:21.7,19.5,1,1,158.225,88.425,23.55,11.925,-0.1,0.6,0.406,0.337,2.21,2.21,8301.92,44.0,0.482042,0.520911,0.513063,138.36533333333333,1388.2724999999998,15.384615384615056,0.37,44.24,6.6513156593263565
40:21.8,19.5,1,1,158.225,88.6,23.6,11.95,-0.1,0.6,0.406,0.337,2.22,2.22,8301.92,44.0,0.482042,0.520911,0.513063,138.36533333333333,1391.0199999999998,15.000000000000346,0.37,45.0,6.708203932499369
40:21.9,19.5,1,1,158.375,88.925,23.325,12.0,-0.1,0.6,0.388,0.337,2.23,2.23,8301.92,44.0,0.482042,0.520911,0.513063,138.36533333333333,1396.1225,4.918032786885141,0.37,45.96,6.779380502671317
40:21.9,19.5,1,1,158.275,88.925,23.55,12.025,-0.1,0.6,0.388,0.337,2.24,2.24,8301.92,44.0,0.482042,0.520911,0.513063,138.36533333333333,1396.1225,15.000000000000346,0.36,47.38,6.8833131557412095
40:22.0,19.5,1,1,158.15,88.825,23.9,12.0,-0.1,0.6,0.388,0.337,2.25,2.25,8301.92,44.0,0.482042,0.520911,0.513063,138.36533333333333,1394.5525,9.090909090908896,0.35,47.88,6.919537556802478
40:22.1,19.5,1,1,158.075,88.925,23.9,12.0,0.8,0.6,0.388,0.337,2.26,2.26,8301.92,44.0,0.482042,0.520911,0.513063,138.36533333333333,1396.1225,15.384615384615056,0.34,48.72,6.979971346646059
40:22.1,19.5,1,1,158.05,89.1,23.725,12.0,0.8,0.6,0.388,0.337,2.27,2.27,8301.92,44.0,0.482042,0.520911,0.513063,138.36533333333333,1398.87,7.594936708860935,0.32,49.26,7.018546858146634
40:22.2,19.5,1,1,158.0,89.275,23.55,12.0,0.8,0.6,0.388,0.337,2.28,2.28,8301.92,44.0,0.482042,0.520911,0.513063,138.36533333333333,1401.6175,15.384615384615056,0.31,49.14,7.009992867328753
40:22.3,19.5,1,1,158.075,89.425,23.425,12.05,0.8,0.0,0.388,0.337,2.29,2.29,8286.89,51.48,0.482042,0.520911,0.513063,138.11483333333334,1403.9725,7.594936708860935,0.31,48.4,6.957010852370434
40:22.3,19.5,1,1,158.15,89.525,23.425,12.025,0.8,0.0,0.388,0.337,2.3,2.3,8286.89,51.48,0.482042,0.520911,0.513063,138.11483333333334,1405.5425,14.99999999999968,0.31,47.58,6.897825744392214
40:22.3,19.5,1,1,158.1,89.725,23.425,12.025,0.8,0.0,0.388,0.337,2.31,2.31,8286.89,51.48,0.482042,0.520911,0.513063,138.11483333333334,1408.6825,15.789473684210892,0.31,47.08,6.861486719363377
40:22.5,19.5,1,1,157.975,90.3,23.35,12.1,0.8,0.0,0.388,0.337,2.33,2.33,8286.89,51.48,0.482042,0.520911,0.513063,138.11483333333334,1417.7099999999998,9.600000000000009,0.33,44.68,6.684309986827361
40:22.6,19.5,1,1,157.875,91.1,23.45,12.1,0.8,0.0,0.388,0.337,2.34,2.34,8286.89,51.48,0.482042,0.520911,0.513063,138.11483333333334,1430.2699999999998,5.607476635513899,0.34,43.64,6.606057825965498
40:22.6,19.5,1,1,157.875,91.55,23.5,12.1,0.8,0.0,0.394,0.337,2.35,2.35,8286.89,51.48,0.482042,0.520911,0.513063,138.11483333333334,1437.3349999999998,16.21621621621659,0.36,42.64,6.529931086925803
40:22.6,19.5,1,1,158.0,91.8,23.65,12.1,0.8,0.0,0.394,0.337,2.36,2.36,8286.89,51.48,0.482042,0.520911,0.513063,138.11483333333334,1441.26,11.999999999999744,0.38,41.98,6.479197481170025
40:22.7,19.5,1,1,158.125,91.95,23.65,12.1,0.8,0.0,0.394,0.337,2.37,2.37,8336.69,51.48,0.482042,0.520911,0.513063,138.94483333333335,1443.615,16.21621621621659,0.41,40.66,6.376519426771944
40:22.7,19.5,1,1,158.125,92.25,23.85,12.025,0.8,0.0,0.394,0.337,2.38,2.38,8336.69,58.46,0.482042,0.520911,0.513063,138.94483333333335,1448.325,10.169491525423512,0.42,40.66,6.376519426771944
40:22.8,19.5,1,1,158.025,92.7,23.95,12.0,0.0,0.0,0.394,0.337,2.39,2.39,8336.69,58.46,0.482042,0.520911,0.513063,138.94483333333335,1455.39,6.315789473684356,0.43,41.32,6.428063471995279
40:22.9,19.5,1,1,157.85,92.725,24.125,12.0,0.0,0.0,0.394,0.337,2.4,2.4,8336.69,58.46,0.482042,0.520911,0.513063,138.94483333333335,1455.7824999999998,14.99999999999968,0.4,42.7,6.534523701081817
40:23.0,19.5,1,1,157.775,92.7,24.275,11.925,0.0,0.0,0.394,0.337,2.41,2.41,8336.69,58.46,0.482042,0.520911,0.513063,138.94483333333335,1455.39,7.317073170731876,0.37,43.86,6.622688275919379
